ID;FechaHora;NombreResponsable;Area;Circuito;Circuito_Observaciones;Estructura_Tag;Latitud_GPS;Longitud_GPS;Latitud_Manual;Longitud_Manual;ID_GPS1;ID_GPS2;ID_GPS3;Observaciones;Observaciones_Generales;Apoyo_Tipo;Apoyo_Subtipo;Apoyo_Observacion;Apoyo_Cantidad;Configuracion;Disposicion;Altura;CaracteristicasPlaca;ResistenciaPlaca;PesoPlaca;Avifauna_Poste;Avifauna_Equipos;Avifauna_Observaciones;Diagonal_Tirante;Cruceta_Crucero;Cruceta_Tipo;Cruceta_Cantidad;Observacion_Cruceta;Bayoneta;Bayoneta_Tipo;Bayoneta_Observaciones;Templete_Anclaje;Templete_Cantidad;Templete_Avifauna;Templete_Observaciones;Aislador_Tipo;Aislador_A;Aislador_B;Aislador_C;DPS_Pararrayos;DPS_A;DPS_B;DPS_C;Seccionador;Reconectador;Linepost;Transformador;PT;CT;Fusible;Mufa;Enrollamiento_Cable;Observaciones_Equipos;Afloramiento;Conectores_Afloramiento;Tuberia_Afloramiento;Cable;SPT_Bajante;SPT_Conexion;SPT_Cantidad;SPT_Estado;Herrajes_Accesorios;Cable_De_Guarda;Otras_Observaciones;Ruta_Fotos
149;2025-09-17 10:17:37;ANDA ;;EB1 - SE Santa Ana;;117;13.9829997;-89.3747096;13.983041;89.374687;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;2 Aisladores color cafe y 4 color gris. Termografía ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_102647_8299774645342877285.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_102752_2192325814616748444.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_102815_4240690684280289334.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_102827_299399395532826017.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_102852_7630995914794708945.jpg
148;2025-09-17 10:01:47;ANDA ;;EB1 - SE Santa Ana;;118;13.9825735;-89.3735141;13.982561;89.373385;1;;;;Poste;NA;Postes con averías y porosidad por humedad, rodeado de muchos árboles que podrían interferir con la red;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Diagonales en x a mitad de los postes. Termografía 1116 y 1117;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_101535_1230768213033416008.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_101545_5621974360658027360.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_101558_3129433922930626672.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_101612_1709456140913279878.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_101631_3216943598966578277.jpg
147;2025-09-17 09:56:45;ANDA ;;EB1 - SE Santa Ana;;119;13.9817621;-89.3717616;13.969695;89.358528;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;3 aisladores color café y 3 aisladores grises. Diagonales en x a mitad de los postes. Termografía 1103, 1104 y 1105;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_095855_863310479695552396.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_095914_6701862414059062160.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_095936_4827323756156369719.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_095953_6924516208807664186.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_100117_4184792984220821548.jpg
146;2025-09-17 07:51:37;ANDA ;;EB1 - SE Santa Ana;;130;13.9678103;-89.3541007;13.970043;89.355149;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;Sí;2;;Templetes se están dañando ;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1100, 1101y 1102. Diagonales en x a mitad de los postes ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_080212_868954227781143843.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_080303_116016971314641476.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_080332_121774368355761287.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_080402_475426039132348511.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_080418_4469414667219535448.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_080453_5705990431158425502.jpg
145;2025-09-17 07:47:22;ANDA ;;EB1 - SE Santa Ana;;131;13.9705272;-89.3537804;13.974644;89.344829;1;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Termografía 1097, 1098 y 1099. Diagonales en x a mitad de los postes ;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_074931_9116669378369470177.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_075000_1120487888150504461.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_075017_6989500411330249640.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_075038_1385268157924715813.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_075050_445109925260737595.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250917_075106_7792153262562825424.jpg
144;2025-09-16 15:25:43;ANDA ;;EB1 - SE Santa Ana;;132;;;13.971271;89.352035;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;2;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Diagonales en x a mitad de los postes. Termografía 1094, 1095 y 1096;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_153123_1918503351997792758.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_153138_2412652526652271193.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_153147_7996971181610032885.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_153319_6670961614642959137.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_153331_5204788252858283444.jpg
143;2025-09-16 15:16:37;ANDA ;;EB1 - SE Santa Ana;;133;13.9714753;-89.351226;13.971542;89.351182;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;2;Paso (Tangente);H;;No;;;No;No;;Sí;Sí;Metálica;2;Crucetas dobles para aisladores dobles ;No;NA;;Sí;2;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Diagonales en x a mitad de postes. Termografía 1091, 1092 y 1093;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_152101_3813972471754867286.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_152300_6827255098101368819.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_152333_8056945582870247404.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_152359_1150534399233289806.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_152438_8460943030392295835.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_152508_1137060277552640079.jpg
142;2025-09-16 15:16:23;;;EB1 - SE Santa Ana;;134;;;;;;;;;NA;NA;;;NA;NA;;No;;;No;No;;No;No;NA;;;No;NA;;No;;;;NA;;;;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;;/storage/emulated/0/Download/RegistrosExportados/IMG_20250916_151632_0.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250916_151632_1.jpg,/storage/emulated/0/Download/RegistrosExportados/IMG_20250916_151632_2.jpg
141;2025-09-16 14:38:52;ANDA ;;EB1 - SE Santa Ana;;137;13.9771054;-89.3482731;13.977151;89.348307;1;;;;Poste;Concreto;Postes con averías y porosidad por humedad ;3;Retención (Corte);Marco Doble;;No;;;No;No;;No;Sí;Metálica;2;Doble cruceta para aisladores en retención ;No;NA;;Sí;16;;;Ceramica (Aislador de suspensión);2;2;2;No;;;;No;No;Sí;No;No;No;No;No;No;3 linepost para cruce de puentes ;No;NA;NA;No;No;;;;;No;2 cadenas de aisladores e 4 discos color café y 4 cadenas de 4 discos de aisladores color gris.  Termografía 1087, 1088, 1089 y 1090;/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_144551_3185524121103059806.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_144604_9044592694643644916.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_144632_3146601035555167454.jpg,/storage/emulated/0/Download/RegistrosExportados/JPEG_20250916_144704_6638611620408645975.jpg
140;2025-09-16 11:41:51;ANDA ;;EB1 - SE Santa Ana;;152;;;;;;;;;Poste;Concreto;Poste con averías y porosidad por humedad ;1;Paso (Tangente);Horizontal;;No;;;No;No;;Sí;Sí;Metálica;2;Doble cruceta para aisladores dobles ;No;NA;;No;;;;Linepost (Aislador tipo columna);2;2;2;No;;;;No;No;No;No;No;No;No;No;No;;No;NA;NA;No;No;;;;;No;Zona sin acceso por ortega de cultivo de mazorca;
